Date,Month,Day,DayWeekNum,Hour,PRS,RAINF,RH,SR,TOUT,WSR,WDV,O3,PM10,PM2.5
16-may-15,5,16,7,12,714.7,0,66,0.791,29.91,12.1,115,60,101,41
16-may-15,5,16,7,13,714.3,0,62,0.784,31.06,13.4,114,71,103,33
16-may-15,5,16,7,14,714,0,60,0.714,31.6,15.1,112,80,181,26
16-may-15,5,16,7,15,713.6,0,58,0.592,31.9,17.2,109,67,96,51
16-may-15,5,16,7,16,713.4,0,58,0.433,32.27,15.5,114,41,82,32
16-may-15,5,16,7,17,713.3,0,57,0.256,32.28,14.4,111,37,69,23
16-may-15,5,16,7,18,713.5,0,60,0.06,31.71,13,119,33,65,39
17-may-15,5,17,1,0,715.6,0,88,0.025,25.32,8.4,95,13,208,55
17-may-15,5,17,1,1,715.3,0,91,0.068,24.8,9.8,103,13,78,59
17-may-15,5,17,1,2,715.1,0,91,0.066,24.83,8.1,106,16,89,43
17-may-15,5,17,1,10,717.1,0,71,0.67,29.81,6,60,36,136,42
17-may-15,5,17,1,11,717.2,0,63,0.765,31.18,7.9,63,40,122,13
17-may-15,5,17,1,12,717.1,0,59,0.771,32.83,10,61,39,84,25
17-may-15,5,17,1,13,717.1,0,62,0.406,32.12,12,86,38,99,28
17-may-15,5,17,1,15,716.9,0,71,0.297,29.7,13.2,135,30,52,17
17-may-15,5,17,1,16,717.6,0.05,78,0.694,26.7,8.7,139,24,104,77
17-may-15,5,17,1,17,718.1,0,86,0.424,23.93,4.9,326,25,68,31
17-may-15,5,17,1,18,718,0,80,0.106,26.49,3.1,305,19,55,12
17-may-15,5,17,1,19,718.1,0,81,0.009,25.86,2.1,137,13,80,61
17-may-15,5,17,1,20,718.6,0,81,0.001,26.71,6.9,123,9,102,48
17-may-15,5,17,1,21,719.2,0,80,0,26.75,8.5,105,13,87,26
17-may-15,5,17,1,22,719.4,0,82,0,26.18,5.3,102,11,100,42
17-may-15,5,17,1,23,719.1,0,85,0.003,25.29,3.5,343,4,162,60
18-may-15,5,18,2,0,718.9,0,89,0.008,24.66,4.2,22,4,120,47
18-may-15,5,18,2,1,718.7,0,91,0.002,24.37,4.1,91,9,92,32
18-may-15,5,18,2,2,718.5,0,92,0.003,24.24,7.5,102,14,53,30
18-may-15,5,18,2,6,719.2,0,92,0.02,22.87,6.1,106,10,85,28
18-may-15,5,18,2,7,719.7,0,91,0.045,23.22,6,109,14,84,30
18-may-15,5,18,2,8,720.1,0,90,0.147,24.05,5.4,113,14,85,21
18-may-15,5,18,2,9,720.1,0,88,0.203,24.59,7.7,100,16,117,30
18-may-15,5,18,2,10,720.2,0,81,0.574,26.22,9.2,105,29,69,15
18-may-15,5,18,2,11,720.2,0,72,0.709,27.71,11.2,105,36,97,12
18-may-15,5,18,2,12,720,0,72,0.561,27.98,12.2,95,34,96,39
18-may-15,5,18,2,13,719.7,0,73,0.44,27.77,12.6,98,34,135,43
18-may-15,5,18,2,14,719.1,0,70,0.507,28.79,12.3,104,37,97,25
18-may-15,5,18,2,15,718.7,0,72,0.148,28.15,12.6,117,31,77,44
18-may-15,5,18,2,16,718.2,0,72,0.272,28.35,13.1,114,31,98,38
18-may-15,5,18,2,17,718.1,0,72,0.15,28.33,13.2,110,31,81,39
18-may-15,5,18,2,18,718.2,0,75,0.02,27.83,13,103,23,102,71
18-may-15,5,18,2,19,718.1,0,78,0.003,27.37,12.1,105,18,151,72
18-may-15,5,18,2,20,718.5,0,80,0,27.02,11.8,107,15,160,58
18-may-15,5,18,2,22,719.1,0,88,0,24.99,15,100,17,69,27
18-may-15,5,18,2,23,719,0.01,92,0.001,24.01,14.3,108,16,78,37
19-may-15,5,19,3,6,717.9,0,95,0.041,22.75,12.2,110,11,125,17
19-may-15,5,19,3,7,718.6,0.01,95,0.057,22.78,9.2,115,9,119,44
19-may-15,5,19,3,8,719,0,94,0.08,23.25,9.5,104,12,68,31
19-may-15,5,19,3,9,719.1,0,91,0.207,24.33,10.8,105,17,79,29
19-may-15,5,19,3,10,719,0,88,0.137,24.82,9.8,101,17,154,33
19-may-15,5,19,3,11,718.7,0,84,0.1,25.63,9.9,111,24,92,33
19-may-15,5,19,3,12,718.1,0,79,0.315,26.97,9.1,117,26,141,32
19-may-15,5,19,3,13,717.6,0,74,0.598,28.34,11.2,123,28,70,35
19-may-15,5,19,3,14,716.9,0,70,0.692,29.03,13,129,30,74,24
19-may-15,5,19,3,15,716.4,0,70,0.537,29.07,12.9,127,30,56,30
19-may-15,5,19,3,16,715.8,0,74,0.4,28.22,13.6,117,26,83,44
19-may-15,5,19,3,17,715.8,0,76,0.147,27.62,13,123,23,100,42
19-may-15,5,19,3,18,715.5,0,79,0.054,26.9,13.4,122,20,74,50
19-may-15,5,19,3,23,717.1,0,90,0.012,23.73,10.1,102,13,70,20
20-may-15,5,20,4,0,717,0,92,0.026,23.2,10.2,106,14,71,20
20-may-15,5,20,4,1,716.5,0,92,0.034,22.9,8.2,106,15,66,23
20-may-15,5,20,4,4,716.2,0,93,0.05,22.29,4,69,11,129,25
20-may-15,5,20,4,5,716.2,0,93,0.043,22.53,4.3,103,7,98,38
20-may-15,5,20,4,6,716.3,0,92,0.059,22.67,3.6,83,5,100,26
20-may-15,5,20,4,7,716.7,0,90,0.086,23.2,4.6,66,10,109,21
20-may-15,5,20,4,8,717,0,86,0.164,24.19,6,108,12,82,28
20-may-15,5,20,4,9,717.2,0,81,0.19,25.2,4.5,113,18,112,23
20-may-15,5,20,4,10,717.3,0,76,0.325,26.51,5.2,58,24,125,29
20-may-15,5,20,4,11,717.4,0,73,0.576,27.33,6.9,100,40,96,38
20-may-15,5,20,4,12,717.3,0,69,0.749,28.45,7.2,84,55,125,43
20-may-15,5,20,4,13,716.9,0,66,0.757,29.34,8.2,91,63,94,47
20-may-15,5,20,4,14,716.7,0,65,0.689,29.84,10.8,98,67,85,47
20-may-15,5,20,4,15,716.1,0,63,0.577,30.38,12.4,112,55,103,47
20-may-15,5,20,4,16,715.9,0,66,0.205,29.46,13.2,129,32,84,45
20-may-15,5,20,4,19,716.6,0.01,74,0.033,26.9,9.9,139,16,92,15
20-may-15,5,20,4,20,717.3,0,79,0,26.02,5.3,50,10,84,27
20-may-15,5,20,4,21,718.1,0,79,0,25.92,6.3,127,11,84,61
20-may-15,5,20,4,22,718.2,0,79,0,25.86,3.8,108,6,84,55
21-may-15,5,21,5,14,719.1,0,73,0.752,26.98,11.3,113,33,53,12
21-may-15,5,21,5,15,718.4,0,76,0.384,26.9,7.2,90,27,57,20
21-may-15,5,21,5,17,718.5,0,79,0.29,25.14,13.9,105,27,57,17
21-may-15,5,21,5,18,719,0,82,0.418,23.9,10.9,102,22,119,27
21-may-15,5,21,5,19,719.6,0,78,0.153,23.68,10.7,103,26,89,5
27-may-15,5,27,4,20,718.8,0,77,0,26.99,15.5,107,14,65,32
27-may-15,5,27,4,21,719.3,0,81,0.006,26.03,15.3,107,14,86,37
27-may-15,5,27,4,22,719.4,0,82,0.002,25.44,14.5,115,17,150,37
27-may-15,5,27,4,23,719.4,0,85,0.012,24.87,12.8,110,17,91,36
28-may-15,5,28,5,0,719.2,0,88,0.021,24.3,12.9,106,16,67,27
28-may-15,5,28,5,1,718.9,0,91,0.075,23.67,12.9,103,14,67,33
28-may-15,5,28,5,2,718.2,0,91,0.091,23.5,11.4,104,15,46,21
28-may-15,5,28,5,3,717.9,0,92,0.118,23.24,10.4,105,14,41,29
28-may-15,5,28,5,6,718.8,0,92,0.023,22.99,8.8,104,8,75,21
28-may-15,5,28,5,7,719.5,0,92,0.048,23.29,6.5,102,8,159,29
28-may-15,5,28,5,8,720.1,0,90,0.094,23.61,6.1,49,9,204,19
28-may-15,5,28,5,9,720.2,0,87,0.273,24.81,6.3,73,13,106,9
28-may-15,5,28,5,10,720.2,0,81,0.325,26.1,6,80,18,116,24
28-may-15,5,28,5,11,719.8,0,76,0.245,27.12,5.7,112,23,138,15
28-may-15,5,28,5,12,719.3,0,74,0.242,27.26,8.4,103,35,59,44
28-may-15,5,28,5,13,718.6,0,68,0.598,28.93,10,105,43,52,24
28-may-15,5,28,5,14,717.7,0,64,0.682,30.2,11.3,121,40,106,25
28-may-15,5,28,5,15,717.1,0,62,0.359,29.99,11.8,131,31,92,25
28-may-15,5,28,5,17,716.9,0,67,0.04,28.49,9.2,122,20,74,37
28-may-15,5,28,5,18,717.2,0,68,0.009,28.23,6.1,118,18,108,30
28-may-15,5,28,5,19,717.8,0,70,0,28.16,4.9,113,12,101,45
28-may-15,5,28,5,20,718.2,0,73,0,27.91,5.1,105,10,133,47
28-may-15,5,28,5,21,717.8,0,81,0,26.54,11.1,100,10,157,60
28-may-15,5,28,5,22,717.5,0,85,0.03,25.27,12.7,112,11,111,15
28-may-15,5,28,5,23,717.9,0,87,0.12,24.55,12.3,99,11,63,19
29-may-15,5,29,6,9,720,0,89,0.164,23.55,9,101,11,126,16
29-may-15,5,29,6,10,719.8,0,84,0.361,24.65,9.8,106,17,184,16
29-may-15,5,29,6,11,719.4,0,80,0.578,25.62,12,96,23,51,8
29-may-15,5,29,6,12,719.2,0,78,0.626,26.05,14.1,106,25,80,22
29-may-15,5,29,6,13,718.8,0,74,0.719,26.88,14.6,109,31,74,12
30-may-15,5,30,7,17,719.1,0,65,0.07,25.75,19.6,1,28,65,24
30-may-15,5,30,7,18,719.9,0,78,0.047,21.55,20.8,358,30,207,25
24-jun-15,6,24,4,11,722.7,0,71,0.75,27.2,13,99,15,48,13
24-jun-15,6,24,4,12,722,0,66,0.745,28.18,12.1,100,24,59,20
24-jun-15,6,24,4,13,721.2,0,60,0.609,29.35,12.9,98,26,60,11
24-jun-15,6,24,4,14,721,0,58,0.423,29.53,16.1,107,25,70,9
24-jun-15,6,24,4,15,720.8,0,58,0.364,29.86,14.5,117,21,70,20
24-jun-15,6,24,4,16,720.7,0,65,0.38,28.29,18.6,123,24,63,20
24-jun-15,6,24,4,17,721.1,0,74,0.12,26.23,13.2,121,22,81,29
24-jun-15,6,24,4,18,721,0,73,0.105,26.74,11.5,108,20,56,19
24-jun-15,6,24,4,19,720.9,0,74,0.033,26.23,10.6,107,18,58,17
24-jun-15,6,24,4,20,721.3,0,77,0.003,25.4,10.6,102,13,54,20
24-jun-15,6,24,4,21,721.3,0,80,0.009,24.82,10.1,103,11,73,9
24-jun-15,6,24,4,22,721.7,0,84,0.018,24.14,6.7,82,7,69,28
24-jun-15,6,24,4,23,721.7,0,88,0.051,23.44,4.6,42,5,92,49
25-jun-15,6,25,5,0,721.6,0,91,0.078,22.87,4.8,49,6,116,22
25-jun-15,6,25,5,1,721.4,0,93,0.071,22.47,5.8,60,5,31,22
25-jun-15,6,25,5,2,721.4,0,94,0.07,22.23,6.5,68,6,30,15
25-jun-15,6,25,5,3,721.5,0,94,0.065,22.08,4.7,74,5,113,25
25-jun-15,6,25,5,4,721.7,0,94,0.078,21.75,5.1,77,8,74,33
25-jun-15,6,25,5,5,721.9,0,95,0.078,21.41,4.8,96,5,109,37
25-jun-15,6,25,5,6,722.1,0,95,0.093,21.69,5.5,81,4,73,38
25-jun-15,6,25,5,9,722.5,0,81,0.233,25.09,6.7,105,17,64,7
25-jun-15,6,25,5,10,722.2,0,74,0.606,26.29,8.5,101,24,86,9
25-jun-15,6,25,5,11,721.8,0,68,0.741,27.76,8.5,106,26,61,13
25-jun-15,6,25,5,12,721.2,0,63,0.856,28.69,11.3,101,28,66,17
25-jun-15,6,25,5,13,720.8,0,62,0.656,29.49,11.1,101,28,64,20
25-jun-15,6,25,5,14,720.4,0,59,0.498,30.13,11.1,110,26,60,7
26-jun-15,6,26,6,12,719.2,0,64,0.816,29.44,7.1,84,49,100,14
26-jun-15,6,26,6,13,718.9,0,63,0.801,30.03,9.5,92,44,89,34
26-jun-15,6,26,6,14,718.4,0,60,0.728,31.09,9.3,92,73,89,10
26-jun-15,6,26,6,15,718,0,59,0.632,31.71,10.8,111,71,105,34
26-jun-15,6,26,6,16,717.7,0,56,0.484,32.01,11.3,101,62,100,37
26-jun-15,6,26,6,17,717.5,0,55,0.323,32.31,12.4,109,37,83,22
26-jun-15,6,26,6,18,717.4,0,55,0.059,31.94,12,111,27,69,21
26-jun-15,6,26,6,21,718.1,0,58,0,29.66,7.9,114,9,58,24
26-jun-15,6,26,6,22,718.7,0,68,0.016,27.53,11.3,94,8,87,30
26-jun-15,6,26,6,23,719,0,78,0.019,25.91,11.7,99,10,99,46
27-jun-15,6,27,7,0,719.1,0,82,0.021,24.85,8.7,91,10,82,18
27-jun-15,6,27,7,1,719,0,86,0.071,23.89,6.9,92,10,74,37
27-jun-15,6,27,7,2,718.8,0,89,0.101,23.17,4.9,39,8,57,33
27-jun-15,6,27,7,3,718.7,0,91,0.208,22.81,3.5,43,7,128,24
27-jun-15,6,27,7,4,718.8,0,91,0.063,23.1,4.4,24,7,48,13
27-jun-15,6,27,7,5,719.1,0,90,0.066,23.15,5.2,56,7,37,17
27-jun-15,6,27,7,6,719.6,0,89,0.059,23.01,4.9,49,6,38,5
27-jun-15,6,27,7,7,720,0,88,0.114,23.18,4.5,4,5,85,24
27-jun-15,6,27,7,10,720.5,0,74,0.572,27.48,5.5,7,23,51,41
27-jun-15,6,27,7,11,720.2,0,67,0.792,29.32,5.9,33,32,80,17
27-jun-15,6,27,7,12,720,0,65,0.829,29.83,8.8,85,36,72,35
27-jun-15,6,27,7,16,718.5,0,67,0.198,29.01,9.2,99,38,65,38
27-jun-15,6,27,7,17,718.3,0,65,0.232,29.87,7.8,92,41,98,52
27-jun-15,6,27,7,18,718.2,0,68,0.078,29.33,8,79,30,73,51
27-jun-15,6,27,7,19,719,0,69,0.011,28.92,7.3,92,27,80,33
27-jun-15,6,27,7,20,719.3,0,71,0,28.45,5.4,84,20,88,38
27-jun-15,6,27,7,21,719.5,0,73,0,27.96,8,88,13,165,54
28-jun-15,6,28,1,0,719.6,0,83,0.025,25,4.8,21,8,99,16
28-jun-15,6,28,1,1,719.6,0,88,0.051,23.74,5.6,58,8,44,30
28-jun-15,6,28,1,5,720,0,87,0.082,21.88,4,44,15,13,7
28-jun-15,6,28,1,6,720.4,0,88,0.089,22.08,3.4,36,14,42,6
28-jun-15,6,28,1,8,720.8,0,80,0.173,24.87,6.4,345,18,26,6
28-jun-15,6,28,1,9,721,0,76,0.233,25.65,6.3,14,22,39,14
28-jun-15,6,28,1,10,721.1,0,75,0.494,26.3,5.2,15,26,61,23
28-jun-15,6,28,1,11,721,0,70,0.519,28.28,4.9,67,33,47,14
28-jun-15,6,28,1,12,720.6,0,69,0.563,28.28,8,82,27,55,34
28-jun-15,6,28,1,13,720,0,65,0.857,29.15,10.5,88,37,66,30
28-jun-15,6,28,1,14,719.5,0,63,0.566,29.84,12,94,36,72,33
28-jun-15,6,28,1,15,718.8,0,61,0.528,30.28,12.2,107,32,69,29
28-jun-15,6,28,1,16,718.4,0,61,0.412,30.5,11.6,94,31,56,20
28-jun-15,6,28,1,17,718.1,0,62,0.181,30.29,10,96,28,50,24
28-jun-15,6,28,1,18,718.3,0,63,0.068,29.74,8.8,93,23,85,35
28-jun-15,6,28,1,19,718.6,0,66,0.01,28.96,7.3,79,14,125,29
28-jun-15,6,28,1,21,719.5,0,70,0.001,27.14,9.5,100,10,90,30
28-jun-15,6,28,1,22,719.7,0,72,0.002,26.6,10.9,111,12,74,23
28-jun-15,6,28,1,23,719.5,0,79,0.003,25.58,10,96,12,58,34
29-jun-15,6,29,2,0,719.3,0,83,0.002,24.76,6.1,71,9,72,27
29-jun-15,6,29,2,1,719.2,0,85,0.007,24.06,5.2,40,10,108,34
29-jun-15,6,29,2,2,719.1,0,85,0.009,23.55,5,63,12,75,20
29-jun-15,6,29,2,3,719,0,87,0.012,22.72,5.1,33,12,28,8
29-jun-15,6,29,2,4,719.1,0,88,0.005,22.2,4.4,52,13,57,15
29-jun-15,6,29,2,5,719.4,0,88,0.007,22.13,4.8,75,10,58,8
29-jun-15,6,29,2,6,719.8,0,88,0.024,22.09,4.3,59,5,77,26
29-jun-15,6,29,2,7,720.2,0,87,0.094,22.9,3.9,44,9,74,30
29-jun-15,6,29,2,8,720.5,0,83,0.164,23.82,4.1,38,14,72,20
29-jun-15,6,29,2,9,720.4,0,80,0.279,24.87,4.6,37,16,66,18
29-jun-15,6,29,2,10,720.2,0,74,0.497,26.23,6.2,35,21,71,5
29-jun-15,6,29,2,11,720,0,75,0.355,26.31,6.1,55,21,81,44
29-jun-15,6,29,2,12,719.6,0,71,0.51,27.41,7.6,68,29,83,11
29-jun-15,6,29,2,13,719.2,0,67,0.541,28.26,8.4,103,41,75,17
29-jun-15,6,29,2,14,718.8,0,62,0.623,29.58,9.5,96,50,101,7
29-jun-15,6,29,2,15,718.1,0,59,0.564,30.47,10.9,126,53,95,31
29-jun-15,6,29,2,16,717.8,0,59,0.282,30.12,12.5,130,30,76,47
29-jun-15,6,29,2,17,717.9,0,63,0.171,29.23,13.1,118,24,79,38
29-jun-15,6,29,2,18,717.8,0,62,0.089,28.27,11.7,108,23,73,19
29-jun-15,6,29,2,19,718.1,0,67,0.011,26.64,9.5,80,16,87,32
29-jun-15,6,29,2,20,718.4,0,73,0,25.68,6.7,90,11,108,44
29-jun-15,6,29,2,21,718.7,0,78,0,24.8,5.3,64,9,89,52
29-jun-15,6,29,2,22,719.3,0,77,0,24.99,8.2,113,11,73,33
29-jun-15,6,29,2,23,719.6,0,75,0,24.99,10.6,111,18,87,18
30-jun-15,6,30,3,0,719.4,0,79,0,24.31,9.4,101,16,82,41
30-jun-15,6,30,3,1,719.3,0,82,0,23.69,5.4,65,13,79,34
30-jun-15,6,30,3,2,719,0,87,0.026,22.65,4.2,351,8,95,35
30-jun-15,6,30,3,3,718.9,0,88,0.049,22.7,3.6,21,10,68,29
30-jun-15,6,30,3,4,719,0,88,0.042,22.84,2.4,48,8,65,26
30-jun-15,6,30,3,5,719.1,0,89,0.03,22.64,4.6,71,6,98,26
30-jun-15,6,30,3,6,719.5,0,90,0.067,22.61,8,112,6,69,31
30-jun-15,6,30,3,7,719.8,0,89,0.138,22.88,7.3,103,9,75,22
30-jun-15,6,30,3,8,720,0,83,0.192,24.99,4.3,70,13,97,7
30-jun-15,6,30,3,9,720.1,0,78,0.297,25.73,6.1,86,20,121,36
30-jun-15,6,30,3,10,720,0,75,0.621,26.46,9.1,110,26,135,34
30-jun-15,6,30,3,11,719.4,0,66,0.752,28.06,9.2,108,30,95,20
30-jun-15,6,30,3,12,719,0,64,0.748,28.79,11.4,90,32,70,21
30-jun-15,6,30,3,13,718.4,0,58,0.787,29.76,12.3,107,36,69,15
30-jun-15,6,30,3,15,717.9,0,62,0.515,28.94,18.7,110,32,85,9
30-jun-15,6,30,3,16,717.7,0,61,0.437,28.78,17.7,116,31,91,8
30-jun-15,6,30,3,18,718,0,62,0.065,27.93,16.5,121,30,72,29
30-jun-15,6,30,3,19,718.6,0,64,0.011,26.93,13.9,126,27,55,18
30-jun-15,6,30,3,20,719.1,0,69,0,25.99,13.7,113,24,33,21
30-jun-15,6,30,3,21,719.6,0,78,0,24.47,14.5,109,21,50,25
30-jun-15,6,30,3,22,720.2,0,82,0,23.71,14.6,117,21,43,8
30-jun-15,6,30,3,23,719.9,0,84,0,23.21,13.5,119,22,41,14
01-jul-15,7,1,4,0,719.6,0,87,0,22.52,11,96,20,18,7
01-jul-15,7,1,4,1,719.5,0,89,0.001,21.65,8.7,83,13,32,15
01-jul-15,7,1,4,2,719.5,0,89,0.001,21.53,7.6,79,17,33,6
01-jul-15,7,1,4,3,719.5,0,90,0.001,21.55,8.7,99,19,35,17
01-jul-15,7,1,4,4,719.5,0,90,0,21.55,8.9,109,20,39,14
01-jul-15,7,1,4,6,719.8,0,85,0.022,22.35,6.6,125,11,29,8
01-jul-15,7,1,4,8,719.9,0,75,0.177000001,25.5,5,61,16,54,9
01-jul-15,7,1,4,9,720.4,0,79,0.257999986,24.77,7,31,16,64,27
01-jul-15,7,1,4,10,720.3,0,71,0.412999988,26.59,5.7,104,25,73,10
01-jul-15,7,1,4,11,720.2,0,73,0.282000005,26.05,8.2,107,26,62,36
01-jul-15,7,1,4,12,720,0,76,0.243000001,25.96,10.2,93,28,73,24
01-jul-15,7,1,4,13,719.7,0,80,0.372000009,25.79,10.3,84,22,67,22
01-jul-15,7,1,4,14,719.4,0.029999999,82,0.050000001,24.2,13.2,106,18,63,28
01-jul-15,7,1,4,15,719.3,0,92,0.158000007,22.36,11.8,109,19,72,40
01-jul-15,7,1,4,18,718.8,0,82,0.044,24.1,14.2,120,19,50,15
01-jul-15,7,1,4,22,720,0,77,0,21.81,5.7,94,17,71,29
01-jul-15,7,1,4,23,719.8,0,80,0,21.35,5.2,69,15,65,16
02-jul-15,7,2,5,0,719.7,0,83,0.017999999,20.64,6.5,88,15,65,22
02-jul-15,7,2,5,2,719.3,0,84,0.013,20.54,6.3,106,18,65,28
02-jul-15,7,2,5,3,719.1,0,82,0.01,20.67,4.3,95,18,69,21
02-jul-15,7,2,5,4,718.9,0,83,0.01,20.35,1.9,124,15,89,21
02-jul-15,7,2,5,5,718.8,0,82,0.004,20.52,2.2,50,10,56,19
02-jul-15,7,2,5,6,719.1,0,82,0.014,20.63,3.2,36,6,63,24
02-jul-15,7,2,5,7,719.5,0,82,0.071999997,21.18,3.6,27,5,81,29
02-jul-15,7,2,5,8,719.6,0,80,0.184,22.42,3.9,354,8,79,22
03-jul-15,7,3,6,8,718.6,0,93,0.075999998,22.22,4.1,48,6,75,53
03-jul-15,7,3,6,9,718.7,0,90,0.141000003,22.7,4.5,68,9,63,38
03-jul-15,7,3,6,10,718.5,0,80,0.621999979,25.91,4.3,346,18,131,10
03-jul-15,7,3,6,11,718.3,0,72,0.634000003,26.92,5,16,29,91,48
03-jul-15,7,3,6,12,718,0,69,0.633000016,27.49,8.3,112,46,126,53
03-jul-15,7,3,6,13,717.7,0,64,0.769999981,28.77,11.3,114,48,92,39
03-jul-15,7,3,6,14,717.3,0,60,0.739000022,29.95,12.9,105,37,88,33
03-jul-15,7,3,6,15,716.9,0,57,0.617999971,31.04,12,116,34,92,17
03-jul-15,7,3,6,16,716.6,0,54,0.312000006,31.32,12.9,115,28,66,15
03-jul-15,7,3,6,17,716.5,0,49,0.305999994,31.8,14.3,119,28,83,22
03-jul-15,7,3,6,18,716.4,0,54,0.074000001,30.94,15,124,25,69,20
03-jul-15,7,3,6,19,716.5,0,58,0.009,29.7,13.9,119,19,76,40
03-jul-15,7,3,6,21,717.6,0,73,0,26.82,13.8,99,13,123,22
03-jul-15,7,3,6,22,717.9,0,76,0,25.93,12.3,101,10,84,26
03-jul-15,7,3,6,23,718.1,0,80,0,25.17,11.7,106,14,78,17
04-jul-15,7,4,7,0,718.1,0,83,0,24.19,8.3,102,13,77,16
04-jul-15,7,4,7,1,717.9,0,85,0.001,23.45,5.3,75,11,48,15
04-jul-15,7,4,7,3,717.9,0,89,0.006,22.56,7.3,92,10,85,31
04-jul-15,7,4,7,5,717.9,0,92,0.011,21.97,3.8,74,6,64,33
04-jul-15,7,4,7,6,718.3,0,93,0.012,21.97,5,40,5,75,24
04-jul-15,7,4,7,9,718.7,0,82,0.25,24.99,4.5,47,15,109,26
04-jul-15,7,4,7,15,717.4,0,57,0.639999986,31.11,13.7,123,30,38,21
04-jul-15,7,4,7,17,716.4,0,54,0.345999986,31.48,14,127,28,95,12
04-jul-15,7,4,7,19,716.7,0,59,0.008,30.24,11,121,23,122,13
04-jul-15,7,4,7,23,718.6,0,70,0,26.09,10.3,105,20,63,16
05-jul-15,7,5,1,0,718.9,0,72,0,25.1,9.1,99,19,121,16
05-jul-15,7,5,1,3,718.6,0,84,0.008,23.04,7,91,16,120,29
05-jul-15,7,5,1,12,719.9,0,71,0.465999991,27.39,5.9,101,37,91,27
05-jul-15,7,5,1,14,718.8,0,63,0.805999994,29.77,11.2,112,45,85,21
05-jul-15,7,5,1,15,718.1,0,60,0.693000019,30.92,13.9,115,35,68,25
05-jul-15,7,5,1,17,717.2,0,59,0.326999992,31.92,14,117,32,69,25
05-jul-15,7,5,1,20,717.9,0,63,0,28.81,13.9,119,22,99,25
05-jul-15,7,5,1,22,718.8,0,67,0,26.93,12.6,105,18,67,15
06-jul-15,7,6,2,0,719.3,0,74,0.001,25.14,6.3,83,14,77,20
06-jul-15,7,6,2,2,718.9,0,82,0.003,23.9,4.3,48,15,97,46
06-jul-15,7,6,2,4,718.7,0,87,0.001,23.52,4,53,12,84,50
06-jul-15,7,6,2,6,719.2,0,89,0.006,23.22,5,63,5,120,33
06-jul-15,7,6,2,8,719.6,0,88,0.405000001,23.4,5.8,82,11,57,14
06-jul-15,7,6,2,10,720.1,0,79,0.349999994,26.13,4.6,74,20,112,14
06-jul-15,7,6,2,12,719.5,0,69,0.862999976,28.92,7.1,115,35,71,35
06-jul-15,7,6,2,14,718.3,0,64,0.792999983,31.28,13.6,109,60,153,46
06-jul-15,7,6,2,16,717.1,0,56,0.50999999,32.83,15.1,114,37,114,18
06-jul-15,7,6,2,18,716.9,0,51,0.063000001,32.17,15.8,126,26,126,33
06-jul-15,7,6,2,20,717.3,0,58,0,29.72,11.7,120,17,97,29
06-jul-15,7,6,2,21,717.4,0,59,0,28.78,12,118,16,99,42
06-jul-15,7,6,2,23,718,0,71,0,26.64,10.4,102,17,72,39
07-jul-15,7,7,3,1,718.3,0,81,0,25.06,8.6,97,15,99,40
07-jul-15,7,7,3,4,717.9,0,85,0,24.13,5.7,81,12,83,32
07-jul-15,7,7,3,5,717.9,0,85,0,23.83,6.4,83,7,44,30
07-jul-15,7,7,3,12,718.5,0,71,0.656000018,28.29,9.1,107,36,134,13
07-jul-15,7,7,3,13,718,0,67,0.73299998,29.25,11.5,103,35,65,15
07-jul-15,7,7,3,14,717.4,0,64,0.768000007,30.29,13.9,116,32,88,37
07-jul-15,7,7,3,15,716.9,0,61,0.609000027,31.24,13.6,120,29,61,22
07-jul-15,7,7,3,16,716.7,0,56,0.370999992,31.69,12.2,109,27,87,40
07-jul-15,7,7,3,17,716.8,0,52,0.142000005,31.68,12.7,111,23,89,28
07-jul-15,7,7,3,18,717,0,50,0.046,31.24,10.8,113,19,98,36
07-jul-15,7,7,3,19,717.3,0,52,0.01,30.61,7.4,121,13,87,35
07-jul-15,7,7,3,20,717.8,0,53,0,30.13,6.2,99,8,95,30
07-jul-15,7,7,3,21,718.2,0,58,0,29.04,8.7,104,15,131,33
07-jul-15,7,7,3,22,718.6,0,63,0,27.98,13.5,117,20,107,20
07-jul-15,7,7,3,23,719,0,69,0,26.85,12.1,113,20,83,26
08-jul-15,7,8,4,0,718.7,0,77,0,25.66,10.9,115,19,103,37
08-jul-15,7,8,4,1,718.2,0,80,0,24.89,10.9,111,19,99,24
08-jul-15,7,8,4,3,718.2,0,84,0,23.84,5.6,87,15,93,43
08-jul-15,7,8,4,4,718.3,0,84,0,23.63,4.7,63,12,115,38
08-jul-15,7,8,4,5,718.7,0,85,0,23.31,5.3,76,6,111,55
08-jul-15,7,8,4,6,719.2,0,86,0.025,22.94,5.3,66,5,97,32
08-jul-15,7,8,4,7,719.5,0,85,0.061000001,23.12,4.8,65,4,118,17
08-jul-15,7,8,4,8,719.8,0,83,0.127000004,23.82,4.8,57,6,145,28
08-jul-15,7,8,4,9,719.9,0,79,0.280000001,25.49,4.5,56,13,149,25
08-jul-15,7,8,4,10,719.8,0,75,0.426999986,26.48,6.3,54,21,145,24
08-jul-15,7,8,4,11,719.6,0,71,0.462000012,27.64,6,103,36,143,55
08-jul-15,7,8,4,12,719.2,0,64,0.646000028,28.93,10.3,117,45,117,38
08-jul-15,7,8,4,13,718.7,0,54,0.822000027,30.53,14,118,33,91,20
